Transaction_ID,Customer_ID,Transaction_Date,Age,Gender,City,Account_Type,Transaction_Type,Payment_Method,Amount,Balance
TXN009409,1535,2025-11-17 20:27:52.007200,56,Female,Mumbai,Savings,Withdrawal,UPI,36777.48,188832.89
TXN009410,1391,2025-11-17 22:12:59.837983,63,Female,Delhi,Savings,Withdrawal,UPI,74055.61,88811.8
TXN009411,1940,2025-11-17 23:58:07.668766,22,Male,Pune,Savings,Withdrawal,UPI,953.65,370800.91
TXN009412,1693,2025-11-18 01:43:15.499549,66,Male,Hyderabad,Savings,Transfer,Debit Card,1863.67,192773.45
TXN009413,1327,2025-11-18 03:28:23.330333,39,Female,Delhi,Savings,Deposit,ATM,71634.07,292525.09
TXN009414,1108,2025-11-18 05:13:31.161116,43,Male,Bangalore,Savings,Transfer,UPI,88323.81,332345.03
TXN009415,1847,2025-11-18 06:58:38.991899,70,Female,Chennai,Savings,Transfer,UPI,77677.09,22544.6
TXN009416,1162,2025-11-18 08:43:46.822682,23,Female,Delhi,Savings,Withdrawal,ATM,11797.45,323781.38
TXN009417,1814,2025-11-18 10:28:54.653465,49,Male,Hyderabad,Savings,Deposit,Debit Card,93503.91,268720.83
TXN009418,1452,2025-11-18 12:14:02.484248,65,Female,Delhi,Savings,Transfer,UPI,52239.07,46010.95
TXN009419,1206,2025-11-18 13:59:10.315031,28,Male,Delhi,Current,Withdrawal,ATM,74255.29,66620.83
TXN009420,1590,2025-11-18 15:44:18.145814,27,Male,Mumbai,Savings,Deposit,Net Banking,20184.52,223195.22
TXN009421,1016,2025-11-18 17:29:25.976597,64,Female,Chennai,Savings,Withdrawal,UPI,54924.68,176422.32
TXN009422,1327,2025-11-18 19:14:33.807380,56,Male,Bangalore,Current,Withdrawal,UPI,33073.07,221560.42
TXN009423,1608,2025-11-18 20:59:41.638163,51,Female,Hyderabad,Savings,Deposit,Net Banking,97478.6,319579.97
TXN009424,1659,2025-11-18 22:44:49.468946,48,Female,Pune,Savings,Withdrawal,UPI,47472.19,81440.28
TXN009425,1002,2025-11-19 00:29:57.299729,29,Male,Pune,Savings,Withdrawal,ATM,75582.14,332910.08
TXN009426,1010,2025-11-19 02:15:05.130513,68,Male,Hyderabad,Savings,Transfer,ATM,60362.87,409972.56
TXN009427,1434,2025-11-19 04:00:12.961296,61,Female,Bangalore,Savings,Withdrawal,UPI,9520.44,6449.47
TXN009428,1125,2025-11-19 05:45:20.792079,33,Male,Hyderabad,Savings,Withdrawal,UPI,54338.48,187389.48
TXN009429,1081,2025-11-19 07:30:28.622862,55,Female,Mumbai,Savings,Withdrawal,ATM,54067.57,141207.96
TXN009430,1485,2025-11-19 09:15:36.453645,20,Female,Pune,Savings,Deposit,Debit Card,71599.36,218839.89
TXN009431,1652,2025-11-19 11:00:44.284428,19,Female,Pune,Current,Transfer,UPI,32258.61,309562.96
TXN009432,1838,2025-11-19 12:45:52.115211,69,Female,Delhi,Savings,Withdrawal,Debit Card,86079.15,97846.8
TXN009433,1150,2025-11-19 14:30:59.945994,22,Female,Mumbai,Savings,Transfer,ATM,62298.09,71377.33
TXN009434,1800,2025-11-19 16:16:07.776777,28,Male,Pune,Savings,Transfer,UPI,4030.2,365775.01
TXN009435,1873,2025-11-19 18:01:15.607560,42,Female,Mumbai,Savings,Withdrawal,Debit Card,70712.9,344447.8
TXN009436,1340,2025-11-19 19:46:23.438343,52,Female,Mumbai,Savings,Deposit,UPI,90705.99,233118.02
TXN009437,1129,2025-11-19 21:31:31.269126,52,Female,Bangalore,Savings,Transfer,ATM,68346.39,253154.75
TXN009438,1438,2025-11-19 23:16:39.099909,39,Female,Pune,Savings,Withdrawal,ATM,38061.73,138581.31
TXN009439,1751,2025-11-20 01:01:46.930693,54,Female,Chennai,Current,Transfer,ATM,59105.82,167943.67
TXN009440,1501,2025-11-20 02:46:54.761476,39,Female,Bangalore,Savings,Withdrawal,UPI,17222.69,163440.88
TXN009441,1058,2025-11-20 04:32:02.592259,28,Male,Bangalore,Savings,Deposit,Debit Card,60165.42,364535.88
TXN009442,1198,2025-11-20 06:17:10.423042,49,Male,Mumbai,Current,Transfer,Debit Card,50149.18,280043.34
TXN009443,1211,2025-11-20 08:02:18.253825,52,Female,Chennai,Savings,Transfer,ATM,2713.15,366096.89
TXN009444,1914,2025-11-20 09:47:26.084608,48,Female,Bangalore,Savings,Transfer,Net Banking,32256.8,297404.75
TXN009445,1902,2025-11-20 11:32:33.915391,62,Female,Chennai,Savings,Deposit,Net Banking,19205.6,275089.97
TXN009446,1045,2025-11-20 13:17:41.746174,70,Male,Pune,Savings,Transfer,ATM,39126.13,163688.07
TXN009447,1097,2025-11-20 15:02:49.576957,25,Female,Mumbai,Savings,Withdrawal,UPI,24259.06,200755.58
TXN009448,1279,2025-11-20 16:47:57.407740,37,Female,Bangalore,Current,Withdrawal,Debit Card,83441.44,444261.95
TXN009449,1535,2025-11-20 18:33:05.238523,59,Female,Chennai,Savings,Transfer,UPI,69798.58,290085.35
TXN009450,1410,2025-11-20 20:18:13.069306,51,Female,Hyderabad,Savings,Withdrawal,ATM,74037.46,264605.37
TXN009451,1461,2025-11-20 22:03:20.900090,21,Female,Bangalore,Savings,Deposit,ATM,36150.64,31300.08
TXN009452,1391,2025-11-20 23:48:28.730873,35,Female,Bangalore,Savings,Withdrawal,Net Banking,444.29,337090.14
TXN009453,1847,2025-11-21 01:33:36.561656,68,Male,Bangalore,Savings,Withdrawal,Net Banking,21993.45,344578.64
TXN009454,1044,2025-11-21 03:18:44.392439,21,Female,Chennai,Savings,Transfer,Debit Card,75554.29,346875.0
TXN009455,1027,2025-11-21 05:03:52.223222,37,Female,Delhi,Savings,Deposit,ATM,60323.4,50154.95
TXN009456,1794,2025-11-21 06:49:00.054005,26,Female,Pune,Savings,Transfer,ATM,53903.96,153725.35
TXN009457,1097,2025-11-21 08:34:07.884788,33,Female,Bangalore,Savings,Transfer,UPI,28123.94,188756.89
TXN009458,1975,2025-11-21 10:19:15.715571,43,Female,Hyderabad,Current,Deposit,Debit Card,7666.66,414115.96
TXN009459,1548,2025-11-21 12:04:23.546354,55,Female,Hyderabad,Savings,Deposit,Debit Card,78508.16,490433.0
TXN009460,1621,2025-11-21 13:49:31.377137,42,Female,Mumbai,Savings,Withdrawal,Debit Card,3961.69,210300.06
TXN009461,1567,2025-11-21 15:34:39.207920,21,Female,Delhi,Savings,Transfer,UPI,6007.73,279368.95
TXN009462,1704,2025-11-21 17:19:47.038703,58,Female,Delhi,Savings,Withdrawal,UPI,29564.03,8631.94
TXN009463,1219,2025-11-21 19:04:54.869486,62,Male,Chennai,Savings,Transfer,ATM,57336.07,9345.74
TXN009464,1185,2025-11-21 20:50:02.700270,58,Male,Mumbai,Savings,Withdrawal,UPI,99223.43,41877.61
TXN009465,1069,2025-11-21 22:35:10.531053,55,Male,Chennai,Current,Withdrawal,UPI,9155.09,361135.89
TXN009466,1829,2025-11-22 00:20:18.361836,70,Female,Mumbai,Savings,Deposit,UPI,47369.76,93177.62
TXN009467,1130,2025-11-22 02:05:26.192619,36,Male,Pune,Savings,Deposit,Net Banking,60215.15,380135.26
TXN009468,1567,2025-11-22 03:50:34.023402,31,Male,Delhi,Current,Withdrawal,Debit Card,82328.21,218778.69
TXN009469,1890,2025-11-22 05:35:41.854185,38,Male,Pune,Savings,Transfer,ATM,68992.43,425734.66
TXN009470,1609,2025-11-22 07:20:49.684968,32,Male,Chennai,Savings,Withdrawal,UPI,80793.38,435806.6
TXN009471,1848,2025-11-22 09:05:57.515751,20,Female,Mumbai,Savings,Withdrawal,UPI,52294.65,440517.29
TXN009472,1599,2025-11-22 10:51:05.346534,54,Male,Delhi,Savings,Withdrawal,UPI,43453.68,274033.81
TXN009473,1806,2025-11-22 12:36:13.177317,70,Male,Delhi,Savings,Deposit,ATM,61910.96,395311.18
TXN009474,1631,2025-11-22 14:21:21.008100,67,Female,Bangalore,Savings,Withdrawal,Debit Card,90096.99,332646.56
TXN009475,1720,2025-11-22 16:06:28.838883,63,Male,Chennai,Savings,Withdrawal,UPI,55129.63,97423.03
TXN009476,1334,2025-11-22 17:51:36.669666,33,Female,Bangalore,Savings,Withdrawal,UPI,60598.75,193850.78
TXN009477,1925,2025-11-22 19:36:44.500450,31,Male,Delhi,Savings,Withdrawal,UPI,33863.82,481369.36
TXN009478,1154,2025-11-22 21:21:52.331233,26,Male,Chennai,Current,Transfer,Debit Card,59652.53,387419.53
TXN009479,1547,2025-11-22 23:07:00.162016,64,Male,Chennai,Savings,Deposit,Net Banking,62813.64,135181.97
TXN009480,1079,2025-11-23 00:52:07.992799,24,Female,Pune,Savings,Withdrawal,Debit Card,75367.21,144082.3
TXN009481,1579,2025-11-23 02:37:15.823582,31,Male,Hyderabad,Savings,Withdrawal,ATM,57260.45,130819.66
TXN009482,1855,2025-11-23 04:22:23.654365,23,Male,Mumbai,Savings,Transfer,UPI,19835.27,167763.44
TXN009483,1413,2025-11-23 06:07:31.485148,38,Female,Hyderabad,Current,Withdrawal,Debit Card,58234.42,464512.15
TXN009484,1546,2025-11-23 07:52:39.315931,32,Male,Hyderabad,Savings,Deposit,UPI,29857.35,219603.43
TXN009485,1609,2025-11-23 09:37:47.146714,69,Male,Delhi,Savings,Transfer,UPI,8823.72,185304.94
TXN009486,1169,2025-11-23 11:22:54.977497,25,Male,Pune,Savings,Withdrawal,UPI,82560.77,123395.26
TXN009487,1681,2025-11-23 13:08:02.808280,51,Male,Mumbai,Current,Deposit,UPI,6700.6,446741.99
TXN009488,1663,2025-11-23 14:53:10.639063,57,Male,Hyderabad,Current,Withdrawal,UPI,63207.15,478901.4
TXN009489,1583,2025-11-23 16:38:18.469846,18,Female,Hyderabad,Current,Withdrawal,Debit Card,98850.61,165153.02
TXN009490,1515,2025-11-23 18:23:26.300630,49,Female,Chennai,Savings,Withdrawal,UPI,8853.16,310243.44
TXN009491,1314,2025-11-23 20:08:34.131413,66,Female,Delhi,Savings,Withdrawal,Debit Card,22091.17,479424.51
TXN009492,1032,2025-11-23 21:53:41.962196,68,Male,Hyderabad,Savings,Deposit,Net Banking,76104.34,252242.6
TXN009493,1287,2025-11-23 23:38:49.792979,22,Male,Mumbai,Savings,Withdrawal,ATM,9779.72,236987.87
TXN009494,1594,2025-11-24 01:23:57.623762,47,Male,Bangalore,Savings,Deposit,UPI,83289.23,266208.65
TXN009495,1043,2025-11-24 03:09:05.454545,39,Male,Bangalore,Savings,Withdrawal,ATM,126.99,21419.17
TXN009496,1903,2025-11-24 04:54:13.285328,37,Male,Delhi,Savings,Withdrawal,Debit Card,89005.74,153558.91
TXN009497,1617,2025-11-24 06:39:21.116111,33,Female,Bangalore,Savings,Withdrawal,UPI,6775.63,351001.15
TXN009498,1001,2025-11-24 08:24:28.946894,24,Female,Chennai,Current,Withdrawal,Debit Card,92205.79,483531.13
TXN009499,1573,2025-11-24 10:09:36.777677,24,Female,Chennai,Savings,Withdrawal,Debit Card,86468.67,286528.64
TXN009500,1270,2025-11-24 11:54:44.608460,67,Male,Mumbai,Savings,Deposit,Net Banking,54002.36,99285.54
TXN009501,1180,2025-11-24 13:39:52.439243,67,Female,Pune,Savings,Deposit,Debit Card,77817.07,216272.57
TXN009502,1736,2025-11-24 15:25:00.270027,19,Female,Delhi,Savings,Deposit,UPI,7580.2,247559.74
TXN009503,1518,2025-11-24 17:10:08.100810,64,Female,Delhi,Savings,Deposit,UPI,13601.27,80351.23
TXN009504,1103,2025-11-24 18:55:15.931593,31,Female,Bangalore,Current,Withdrawal,UPI,36991.81,167994.99
TXN009505,1010,2025-11-24 20:40:23.762376,48,Male,Hyderabad,Savings,Transfer,UPI,53792.11,225306.95
TXN009506,1583,2025-11-24 22:25:31.593159,67,Male,Hyderabad,Current,Withdrawal,Debit Card,86834.6,134641.58
TXN009507,1090,2025-11-25 00:10:39.423942,58,Female,Pune,Current,Withdrawal,Net Banking,54313.78,180173.77
TXN009508,1226,2025-11-25 01:55:47.254725,31,Female,Hyderabad,Savings,Deposit,Net Banking,66554.0,141740.96
TXN009509,1670,2025-11-25 03:40:55.085508,22,Female,Pune,Current,Withdrawal,UPI,68020.45,308346.65
TXN009510,1740,2025-11-25 05:26:02.916291,28,Female,Mumbai,Current,Withdrawal,UPI,87769.06,291408.3
TXN009511,1917,2025-11-25 07:11:10.747074,57,Female,Delhi,Current,Deposit,ATM,77697.8,278089.15
TXN009512,1126,2025-11-25 08:56:18.577857,22,Female,Bangalore,Current,Transfer,UPI,97705.33,52883.98
TXN009513,1956,2025-11-25 10:41:26.408640,46,Female,Mumbai,Current,Deposit,UPI,2099.26,95861.04
TXN009514,1209,2025-11-25 12:26:34.239423,28,Female,Chennai,Savings,Withdrawal,Debit Card,20862.08,59859.45
TXN009515,1097,2025-11-25 14:11:42.070207,22,Female,Chennai,Savings,Withdrawal,Debit Card,93051.53,36324.08
TXN009516,1074,2025-11-25 15:56:49.900990,66,Male,Chennai,Current,Transfer,Net Banking,79242.8,127180.79
TXN009517,1627,2025-11-25 17:41:57.731773,49,Female,Pune,Savings,Transfer,ATM,26809.54,101288.13
TXN009518,1191,2025-11-25 19:27:05.562556,53,Male,Pune,Savings,Transfer,ATM,97427.24,363873.22
TXN009519,1682,2025-11-25 21:12:13.393339,32,Male,Delhi,Savings,Withdrawal,Debit Card,87001.11,349463.98
TXN009520,1819,2025-11-25 22:57:21.224122,36,Female,Chennai,Savings,Withdrawal,UPI,6559.26,104662.89
TXN009521,1960,2025-11-26 00:42:29.054905,39,Female,Pune,Savings,Deposit,Debit Card,81149.85,86954.04
TXN009522,1716,2025-11-26 02:27:36.885688,51,Male,Pune,Savings,Withdrawal,UPI,78470.31,76723.4
TXN009523,1056,2025-11-26 04:12:44.716471,34,Male,Hyderabad,Savings,Transfer,Debit Card,22193.19,163424.74
TXN009524,1720,2025-11-26 05:57:52.547254,29,Female,Pune,Savings,Withdrawal,Debit Card,66957.73,150622.5
TXN009525,1553,2025-11-26 07:43:00.378037,42,Male,Chennai,Savings,Deposit,UPI,97025.57,19126.12
TXN009526,1032,2025-11-26 09:28:08.208820,34,Female,Mumbai,Savings,Deposit,Debit Card,67619.29,286095.88
TXN009527,1527,2025-11-26 11:13:16.039603,27,Female,Chennai,Current,Withdrawal,UPI,81395.14,449525.58
TXN009528,1574,2025-11-26 12:58:23.870387,45,Male,Hyderabad,Current,Deposit,ATM,10028.71,271734.05
TXN009529,1667,2025-11-26 14:43:31.701170,35,Female,Chennai,Savings,Withdrawal,Debit Card,72773.13,36585.03
TXN009530,1284,2025-11-26 16:28:39.531953,68,Male,Bangalore,Savings,Deposit,Debit Card,20555.0,301777.72
TXN009531,1721,2025-11-26 18:13:47.362736,35,Female,Hyderabad,Savings,Deposit,Net Banking,7278.23,245053.24
TXN009532,1832,2025-11-26 19:58:55.193519,62,Female,Delhi,Savings,Deposit,UPI,55252.53,453929.78
TXN009533,1494,2025-11-26 21:44:03.024302,49,Male,Chennai,Savings,Transfer,ATM,75086.05,184793.63
TXN009534,1187,2025-11-26 23:29:10.855085,31,Male,Pune,Savings,Withdrawal,Net Banking,54719.81,377231.11
TXN009535,1498,2025-11-27 01:14:18.685868,33,Female,Mumbai,Current,Withdrawal,ATM,93166.53,24027.92
TXN009536,1442,2025-11-27 02:59:26.516651,67,Female,Chennai,Current,Withdrawal,Net Banking,69597.07,362139.08
TXN009537,1130,2025-11-27 04:44:34.347434,35,Male,Mumbai,Savings,Withdrawal,UPI,11845.72,25555.67
TXN009538,1639,2025-11-27 06:29:42.178217,33,Female,Bangalore,Savings,Transfer,Debit Card,93458.37,175634.06
TXN009539,1292,2025-11-27 08:14:50.009000,34,Male,Delhi,Savings,Transfer,Net Banking,15373.51,474302.48
TXN009540,1114,2025-11-27 09:59:57.839783,24,Male,Pune,Savings,Deposit,Debit Card,75849.72,353086.38
TXN009541,1199,2025-11-27 11:45:05.670567,29,Male,Hyderabad,Savings,Deposit,Net Banking,14939.51,462886.44
TXN009542,1013,2025-11-27 13:30:13.501350,51,Female,Hyderabad,Savings,Withdrawal,UPI,99858.17,250447.22
TXN009543,1271,2025-11-27 15:15:21.332133,27,Male,Delhi,Savings,Deposit,UPI,33285.53,305077.23
TXN009544,1601,2025-11-27 17:00:29.162916,22,Female,Bangalore,Savings,Transfer,UPI,49643.34,261285.41
TXN009545,1215,2025-11-27 18:45:36.993699,38,Male,Bangalore,Current,Withdrawal,UPI,46737.07,242037.97
TXN009546,1444,2025-11-27 20:30:44.824482,20,Female,Chennai,Savings,Withdrawal,ATM,10279.53,291224.16
TXN009547,1790,2025-11-27 22:15:52.655265,36,Female,Bangalore,Savings,Withdrawal,Net Banking,49452.1,24255.18
TXN009548,1512,2025-11-28 00:01:00.486048,62,Male,Chennai,Current,Withdrawal,ATM,15035.65,96913.55
TXN009549,1447,2025-11-28 01:46:08.316831,61,Male,Mumbai,Savings,Deposit,Net Banking,80217.88,111237.67
TXN009550,1986,2025-11-28 03:31:16.147614,52,Male,Delhi,Current,Transfer,Net Banking,95835.51,194510.22
TXN009551,1993,2025-11-28 05:16:23.978397,23,Female,Mumbai,Savings,Deposit,UPI,80825.04,220104.8
TXN009552,1715,2025-11-28 07:01:31.809180,31,Female,Mumbai,Savings,Transfer,UPI,43163.29,371160.48
TXN009553,1074,2025-11-28 08:46:39.639964,21,Female,Mumbai,Savings,Deposit,UPI,336.9,86942.34
TXN009554,1537,2025-11-28 10:31:47.470747,62,Male,Mumbai,Savings,Withdrawal,ATM,3760.68,287096.78
TXN009555,1101,2025-11-28 12:16:55.301530,68,Male,Hyderabad,Savings,Deposit,UPI,49554.01,139783.13
TXN009556,1176,2025-11-28 14:02:03.132313,35,Male,Bangalore,Savings,Withdrawal,Debit Card,67980.78,260248.6
TXN009557,1427,2025-11-28 15:47:10.963096,46,Male,Delhi,Savings,Withdrawal,UPI,81969.46,315174.59
TXN009558,1117,2025-11-28 17:32:18.793879,52,Male,Delhi,Savings,Deposit,UPI,59993.2,293313.01
TXN009559,1166,2025-11-28 19:17:26.624662,69,Female,Pune,Savings,Withdrawal,UPI,97833.48,111613.5
TXN009560,1041,2025-11-28 21:02:34.455445,55,Male,Mumbai,Savings,Deposit,ATM,49428.43,356179.3
TXN009561,1429,2025-11-28 22:47:42.286228,33,Female,Delhi,Savings,Withdrawal,Net Banking,60042.88,328624.99
TXN009562,1344,2025-11-29 00:32:50.117011,37,Male,Chennai,Current,Withdrawal,Net Banking,23087.22,466341.63
TXN009563,1424,2025-11-29 02:17:57.947794,41,Male,Delhi,Savings,Transfer,Net Banking,34032.08,318905.2
TXN009564,1366,2025-11-29 04:03:05.778577,52,Male,Mumbai,Current,Deposit,UPI,68344.86,361560.58
TXN009565,1120,2025-11-29 05:48:13.609360,61,Male,Delhi,Savings,Deposit,ATM,60203.97,406458.69
TXN009566,1609,2025-11-29 07:33:21.440144,68,Male,Bangalore,Savings,Withdrawal,UPI,37027.92,57472.12
TXN009567,1657,2025-11-29 09:18:29.270927,36,Female,Mumbai,Savings,Transfer,UPI,11287.0,349685.46
TXN009568,1728,2025-11-29 11:03:37.101710,21,Male,Hyderabad,Current,Transfer,ATM,34327.26,162697.21
TXN009569,1229,2025-11-29 12:48:44.932493,50,Female,Bangalore,Current,Withdrawal,UPI,4511.14,412458.64
TXN009570,1825,2025-11-29 14:33:52.763276,19,Female,Delhi,Current,Transfer,UPI,58118.65,242689.35
TXN009571,1130,2025-11-29 16:19:00.594059,30,Female,Hyderabad,Savings,Transfer,UPI,32369.25,292404.85
TXN009572,1352,2025-11-29 18:04:08.424842,62,Female,Pune,Current,Deposit,Net Banking,38046.87,133867.1
TXN009573,1889,2025-11-29 19:49:16.255625,47,Male,Bangalore,Savings,Deposit,Debit Card,57551.31,327029.73
TXN009574,1318,2025-11-29 21:34:24.086408,51,Male,Pune,Savings,Deposit,UPI,58170.65,22646.42
TXN009575,1984,2025-11-29 23:19:31.917191,47,Male,Chennai,Savings,Deposit,Net Banking,58875.5,375544.27
TXN009576,1649,2025-11-30 01:04:39.747974,68,Male,Bangalore,Savings,Withdrawal,Net Banking,49209.96,85831.44
TXN009577,1836,2025-11-30 02:49:47.578757,41,Male,Hyderabad,Savings,Withdrawal,Debit Card,48863.43,117649.4
TXN009578,1337,2025-11-30 04:34:55.409540,65,Female,Pune,Savings,Withdrawal,Debit Card,82139.82,5450.58
TXN009579,1273,2025-11-30 06:20:03.240324,61,Male,Chennai,Savings,Deposit,UPI,46808.69,160021.44
TXN009580,1117,2025-11-30 08:05:11.071107,50,Male,Pune,Savings,Transfer,UPI,53649.41,197183.36
TXN009581,1818,2025-11-30 09:50:18.901890,58,Female,Delhi,Current,Withdrawal,ATM,98824.16,120829.85
TXN009582,1368,2025-11-30 11:35:26.732673,66,Male,Mumbai,Savings,Withdrawal,Net Banking,18186.9,118954.15
TXN009583,1094,2025-11-30 13:20:34.563456,27,Male,Pune,Savings,Transfer,Debit Card,72669.46,447025.59
TXN009584,1168,2025-11-30 15:05:42.394239,35,Female,Delhi,Savings,Deposit,UPI,47371.4,166593.99
TXN009585,1954,2025-11-30 16:50:50.225022,36,Male,Mumbai,Current,Withdrawal,ATM,83071.11,362529.64
TXN009586,1715,2025-11-30 18:35:58.055805,24,Female,Mumbai,Current,Withdrawal,ATM,40462.85,122503.84
TXN009587,1341,2025-11-30 20:21:05.886588,36,Female,Hyderabad,Savings,Transfer,Debit Card,30368.64,405475.41
TXN009588,1661,2025-11-30 22:06:13.717371,41,Male,Chennai,Savings,Deposit,UPI,20857.84,340482.29
TXN009589,1914,2025-11-30 23:51:21.548154,32,Female,Chennai,Current,Withdrawal,Debit Card,87236.49,379320.98
TXN009590,1695,2025-12-01 01:36:29.378937,58,Male,Bangalore,Current,Transfer,UPI,71861.01,222570.7
TXN009591,1925,2025-12-01 03:21:37.209720,59,Male,Delhi,Savings,Withdrawal,UPI,7782.36,440384.46
TXN009592,1152,2025-12-01 05:06:45.040504,40,Male,Hyderabad,Savings,Deposit,Debit Card,71377.67,190136.15
TXN009593,1586,2025-12-01 06:51:52.871287,69,Female,Pune,Current,Withdrawal,UPI,3598.06,302443.05
TXN009594,1877,2025-12-01 08:37:00.702070,69,Female,Delhi,Savings,Deposit,Debit Card,18244.48,321835.7
TXN009595,1913,2025-12-01 10:22:08.532853,21,Female,Pune,Savings,Withdrawal,UPI,59320.49,476364.44
TXN009596,1274,2025-12-01 12:07:16.363636,55,Female,Pune,Savings,Transfer,Net Banking,46404.68,71588.73
TXN009597,1554,2025-12-01 13:52:24.194419,21,Female,Pune,Savings,Withdrawal,Debit Card,84064.31,72124.55
TXN009598,1496,2025-12-01 15:37:32.025202,22,Female,Bangalore,Savings,Deposit,UPI,60828.25,233715.45
TXN009599,1724,2025-12-01 17:22:39.855985,58,Female,Bangalore,Current,Deposit,Debit Card,96500.96,459348.43
TXN009600,1101,2025-12-01 19:07:47.686768,61,Female,Hyderabad,Savings,Withdrawal,UPI,85532.84,15734.13
TXN009601,1557,2025-12-01 20:52:55.517551,40,Female,Bangalore,Current,Withdrawal,Debit Card,34087.51,141756.43
TXN009602,1082,2025-12-01 22:38:03.348334,57,Female,Hyderabad,Current,Withdrawal,UPI,83431.68,145375.23
TXN009603,1529,2025-12-02 00:23:11.179117,70,Female,Bangalore,Savings,Transfer,UPI,87006.54,155951.54
TXN009604,1073,2025-12-02 02:08:19.009900,54,Male,Chennai,Current,Withdrawal,Net Banking,96975.53,17228.96
TXN009605,1014,2025-12-02 03:53:26.840684,28,Female,Hyderabad,Savings,Transfer,UPI,1355.04,413675.13
TXN009606,1433,2025-12-02 05:38:34.671467,28,Male,Chennai,Savings,Transfer,ATM,87486.96,9410.18
TXN009607,1157,2025-12-02 07:23:42.502250,30,Male,Chennai,Savings,Deposit,UPI,7082.54,241463.46
TXN009608,1735,2025-12-02 09:08:50.333033,31,Male,Hyderabad,Savings,Deposit,Debit Card,52858.78,32897.72
TXN009609,1132,2025-12-02 10:53:58.163816,25,Male,Delhi,Savings,Deposit,UPI,41524.89,400328.79
TXN009610,1338,2025-12-02 12:39:05.994599,42,Female,Mumbai,Savings,Deposit,UPI,91996.17,374559.99
TXN009611,1404,2025-12-02 14:24:13.825382,35,Male,Bangalore,Savings,Deposit,UPI,40574.67,362157.78
TXN009612,1376,2025-12-02 16:09:21.656165,68,Male,Pune,Savings,Withdrawal,UPI,59644.66,369451.15
TXN009613,1888,2025-12-02 17:54:29.486948,61,Male,Bangalore,Current,Deposit,Net Banking,69218.68,470418.58
TXN009614,1559,2025-12-02 19:39:37.317731,61,Female,Pune,Current,Deposit,Net Banking,2001.07,211321.4
TXN009615,1107,2025-12-02 21:24:45.148514,35,Male,Delhi,Savings,Deposit,Net Banking,59134.03,431479.53
TXN009616,1620,2025-12-02 23:09:52.979297,27,Male,Mumbai,Savings,Deposit,UPI,51847.38,96194.97
TXN009617,1265,2025-12-03 00:55:00.810081,24,Female,Delhi,Savings,Withdrawal,UPI,59441.46,228375.93
TXN009618,1205,2025-12-03 02:40:08.640864,67,Female,Mumbai,Savings,Deposit,ATM,7666.83,9410.0
TXN009619,1079,2025-12-03 04:25:16.471647,61,Female,Hyderabad,Current,Transfer,Net Banking,5650.28,145649.45
TXN009620,1155,2025-12-03 06:10:24.302430,31,Female,Hyderabad,Current,Deposit,ATM,17836.68,231788.94
TXN009621,1783,2025-12-03 07:55:32.133213,32,Female,Pune,Savings,Transfer,UPI,86963.12,455098.47
TXN009622,1988,2025-12-03 09:40:39.963996,33,Female,Chennai,Savings,Deposit,Debit Card,35711.46,161891.02
TXN009623,1997,2025-12-03 11:25:47.794779,19,Female,Chennai,Savings,Withdrawal,UPI,43459.85,337842.23
TXN009624,1247,2025-12-03 13:10:55.625562,47,Female,Pune,Savings,Deposit,Net Banking,39077.61,417813.57
TXN009625,1531,2025-12-03 14:56:03.456345,47,Female,Hyderabad,Current,Transfer,Net Banking,71465.58,166632.22
TXN009626,1858,2025-12-03 16:41:11.287128,35,Male,Pune,Savings,Deposit,Net Banking,26021.61,88767.96
TXN009627,1948,2025-12-03 18:26:19.117911,48,Female,Chennai,Current,Transfer,UPI,6932.5,297641.1
TXN009628,1538,2025-12-03 20:11:26.948694,61,Male,Pune,Savings,Deposit,ATM,37879.67,145770.0
TXN009629,1729,2025-12-03 21:56:34.779477,65,Male,Hyderabad,Savings,Deposit,ATM,72810.77,327963.79
TXN009630,1154,2025-12-03 23:41:42.610261,30,Female,Delhi,Savings,Withdrawal,UPI,91505.31,71677.02
TXN009631,1154,2025-12-04 01:26:50.441044,37,Female,Bangalore,Savings,Transfer,ATM,5177.07,80039.45
TXN009632,1686,2025-12-04 03:11:58.271827,66,Female,Hyderabad,Current,Transfer,ATM,81068.56,339581.92
TXN009633,1092,2025-12-04 04:57:06.102610,67,Female,Pune,Current,Withdrawal,UPI,6711.4,486911.92
TXN009634,1433,2025-12-04 06:42:13.933393,52,Male,Hyderabad,Current,Transfer,UPI,33133.0,127213.68
TXN009635,1338,2025-12-04 08:27:21.764176,40,Male,Hyderabad,Savings,Withdrawal,UPI,2327.92,358386.85
TXN009636,1480,2025-12-04 10:12:29.594959,59,Female,Chennai,Current,Withdrawal,Net Banking,91163.02,268360.1
TXN009637,1693,2025-12-04 11:57:37.425742,50,Male,Pune,Savings,Withdrawal,Debit Card,70708.22,422701.56
TXN009638,1131,2025-12-04 13:42:45.256525,55,Female,Chennai,Savings,Deposit,Debit Card,36976.61,197498.57
TXN009639,1450,2025-12-04 15:27:53.087308,52,Male,Pune,Savings,Withdrawal,UPI,37807.91,485998.43
TXN009640,1993,2025-12-04 17:13:00.918091,68,Male,Chennai,Savings,Transfer,ATM,64020.3,45786.45
